Geo_NAME,Geo_QName,Geo_FIPS,Geo_SUMLEV,Geo_GEOCOMP,Geo_STATE,Geo_COUNTY,Geo_COUNTYSC,Geo_COUSUB,Geo_TRACT,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_006
"Census Tract 616.02","Census Tract 616.02, Queens County, New York","36081061602","140","00","36","081","21",,"061602",1152,1152,7060.344,0.163164848640225
"Census Tract 618","Census Tract 618, Queens County, New York","36081061800","140","00","36","081","21",,"061800",1583,1583,16913.71,0.0935927116264631
"Census Tract 619","Census Tract 619, Queens County, New York","36081061900","140","00","36","081","21",,"061900",2783,2783,27969.18,0.0995023915168719
"Census Tract 620","Census Tract 620, Queens County, New York","36081062000","140","00","36","081","21",,"062000",1440,1440,17303.36,0.083220848899686
"Census Tract 621","Census Tract 621, Queens County, New York","36081062100","140","00","36","081","21",,"062100",2746,2746,26860.85,0.102230589485357
"Census Tract 622","Census Tract 622, Queens County, New York","36081062200","140","00","36","081","21",,"062200",1983,1983,11708.98,0.169357155322727
"Census Tract 623","Census Tract 623, Queens County, New York","36081062300","140","00","36","081","21",,"062300",1789,1789,29597.88,0.0604435232904554
"Census Tract 624","Census Tract 624, Queens County, New York","36081062400","140","00","36","081","21",,"062400",1,1,5.025278,0.198993972172844
"Census Tract 625","Census Tract 625, Queens County, New York","36081062500","140","00","36","081","21",,"062500",2388,2388,31114.41,0.0767490042424907
"Census Tract 626","Census Tract 626, Queens County, New York","36081062600","140","00","36","081","21",,"062600",2620,2620,15681.41,0.167076835877232
"Census Tract 627","Census Tract 627, Queens County, New York","36081062700","140","00","36","081","21",,"062700",2879,2879,47401.72,0.0607361887390984
"Census Tract 629","Census Tract 629, Queens County, New York","36081062900","140","00","36","081","21",,"062900",2782,2782,41416.94,0.0671705814853196
"Census Tract 630","Census Tract 630, Queens County, New York","36081063000","140","00","36","081","21",,"063000",1579,1579,21392.32,0.0738115388951609
"Census Tract 632","Census Tract 632, Queens County, New York","36081063200","140","00","36","081","21",,"063200",2134,2134,18635.96,0.114509796956588
"Census Tract 633.01","Census Tract 633.01, Queens County, New York","36081063301","140","00","36","081","21",,"063301",1416,1416,27258.17,0.0519477310319584
"Census Tract 633.02","Census Tract 633.02, Queens County, New York","36081063302","140","00","36","081","21",,"063302",1476,1476,28618.22,0.0515755285352673
"Census Tract 635","Census Tract 635, Queens County, New York","36081063500","140","00","36","081","21",,"063500",2513,2513,34311.08,0.0732416520848745
"Census Tract 637","Census Tract 637, Queens County, New York","36081063700","140","00","36","081","21",,"063700",3148,3148,11778.25,0.267272280798212
"Census Tract 638","Census Tract 638, Queens County, New York","36081063800","140","00","36","081","21",,"063800",3425,3425,12810.28,0.26736340091151
"Census Tract 639","Census Tract 639, Queens County, New York","36081063900","140","00","36","081","21",,"063900",2747,2747,27991.66,0.0981363620217545
"Census Tract 641.01","Census Tract 641.01, Queens County, New York","36081064101","140","00","36","081","21",,"064101",1960,1960,56136.6,0.0349148335822405
"Census Tract 641.02","Census Tract 641.02, Queens County, New York","36081064102","140","00","36","081","21",,"064102",113,113,131.899,0.8567163245544
"Census Tract 645","Census Tract 645, Queens County, New York","36081064500","140","00","36","081","21",,"064500",1979,1979,16645.08,0.118893987153608
"Census Tract 646","Census Tract 646, Queens County, New York","36081064600","140","00","36","081","21",,"064600",2829,2829,18194.38,0.155487592992709
"Census Tract 650","Census Tract 650, Queens County, New York","36081065000","140","00","36","081","21",,"065000",2650,2650,17152.15,0.154499557526907
"Census Tract 654","Census Tract 654, Queens County, New York","36081065400","140","00","36","081","21",,"065400",2788,2788,10852.44,0.25690080417361
"Census Tract 655.01","Census Tract 655.01, Queens County, New York","36081065501","140","00","36","081","21",,"065501",0,0,0,0.313999910424295
"Census Tract 656","Census Tract 656, Queens County, New York","36081065600","140","00","36","081","21",,"065600",4853,4853,21925.54,0.22134002165261
"Census Tract 657.02","Census Tract 657.02, Queens County, New York","36081065702","140","00","36","081","21",,"065702",1675,1675,29898.83,0.0560222672846361
"Census Tract 657.03","Census Tract 657.03, Queens County, New York","36081065703","140","00","36","081","21",,"065703",2597,2597,25164.05,0.103202794761983
"Census Tract 659","Census Tract 659, Queens County, New York","36081065900","140","00","36","081","21",,"065900",1666,1666,22224.79,0.0749613511722834
"Census Tract 660","Census Tract 660, Queens County, New York","36081066000","140","00","36","081","21",,"066000",3233,3233,21618.73,0.149546252723951
"Census Tract 661","Census Tract 661, Queens County, New York","36081066100","140","00","36","081","21",,"066100",1495,1495,29035.96,0.0514878833415444
"Census Tract 663","Census Tract 663, Queens County, New York","36081066300","140","00","36","081","21",,"066300",2601,2601,12832.54,0.202687811680981
"Census Tract 664","Census Tract 664, Queens County, New York","36081066400","140","00","36","081","21",,"066400",9612,9612,9085.15,1.05799023007056
"Census Tract 665.01","Census Tract 665.01, Queens County, New York","36081066501","140","00","36","081","21",,"066501",3275,3275,25850.55,0.126689776168847
"Census Tract 667.01","Census Tract 667.01, Queens County, New York","36081066701","140","00","36","081","21",,"066701",2575,2575,26363.26,0.0976738116161156
"Census Tract 669","Census Tract 669, Queens County, New York","36081066900","140","00","36","081","21",,"066900",1706,1706,27599.36,0.0618130277051477
"Census Tract 671","Census Tract 671, Queens County, New York","36081067100","140","00","36","081","21",,"067100",2100,2100,23740.1,0.0884579388012608
"Census Tract 677","Census Tract 677, Queens County, New York","36081067700","140","00","36","081","21",,"067700",1786,1786,24875.74,0.0717968577460591
"Census Tract 679","Census Tract 679, Queens County, New York","36081067900","140","00","36","081","21",,"067900",4094,4094,42008.51,0.0974564360915958
"Census Tract 680","Census Tract 680, Queens County, New York","36081068000","140","00","36","081","21",,"068000",4708,4708,15851.61,0.297004464885552
"Census Tract 682","Census Tract 682, Queens County, New York","36081068200","140","00","36","081","21",,"068200",1102,1102,12313.8,0.0894930787324111
"Census Tract 683","Census Tract 683, Queens County, New York","36081068300","140","00","36","081","21",,"068300",4210,4210,44370.95,0.0948819067887573
"Census Tract 687","Census Tract 687, Queens County, New York","36081068700","140","00","36","081","21",,"068700",4630,4630,45511.16,0.101733289883969
"Census Tract 690","Census Tract 690, Queens County, New York","36081069000","140","00","36","081","21",,"069000",3252,3252,23975.29,0.135639624585133
"Census Tract 693","Census Tract 693, Queens County, New York","36081069300","140","00","36","081","21",,"069300",2883,2883,55772.93,0.0516917452899396
"Census Tract 694","Census Tract 694, Queens County, New York","36081069400","140","00","36","081","21",,"069400",3314,3314,16451.37,0.201442246064461
"Census Tract 695","Census Tract 695, Queens County, New York","36081069500","140","00","36","081","21",,"069500",2128,2128,25557.12,0.08326447844546
"Census Tract 697.01","Census Tract 697.01, Queens County, New York","36081069701","140","00","36","081","21",,"069701",3616,3616,72319.11,0.05000061776348
"Census Tract 697.02","Census Tract 697.02, Queens County, New York","36081069702","140","00","36","081","21",,"069702",3911,3911,22845.5,0.171193457266983
"Census Tract 703","Census Tract 703, Queens County, New York","36081070300","140","00","36","081","21",,"070300",2010,2010,21634.72,0.0929062219593295
"Census Tract 707","Census Tract 707, Queens County, New York","36081070700","140","00","36","081","21",,"070700",2303,2303,26947.35,0.0854629442298574
"Census Tract 709","Census Tract 709, Queens County, New York","36081070900","140","00","36","081","21",,"070900",2483,2483,29356.85,0.0845799285556535
"Census Tract 711","Census Tract 711, Queens County, New York","36081071100","140","00","36","081","21",,"071100",5272,5272,36354.77,0.145015343700434
"Census Tract 713.03","Census Tract 713.03, Queens County, New York","36081071303","140","00","36","081","21",,"071303",4973,4973,89091.24,0.0558191775405909
"Census Tract 713.04","Census Tract 713.04, Queens County, New York","36081071304","140","00","36","081","21",,"071304",6136,6136,97971.59,0.0626304060096031
"Census Tract 713.05","Census Tract 713.05, Queens County, New York","36081071305","140","00","36","081","21",,"071305",4871,4871,95227.48,0.0511512022449525
"Census Tract 713.06","Census Tract 713.06, Queens County, New York","36081071306","140","00","36","081","21",,"071306",5811,5811,88081.12,0.0659732786406732
"Census Tract 716","Census Tract 716, Queens County, New York","36081071600","140","00","36","081","21",,"071600",0,0,0,7.04350753748666
"Census Tract 717.01","Census Tract 717.01, Queens County, New York","36081071701","140","00","36","081","21",,"071701",5161,5161,65817.11,0.0784142629232259
"Census Tract 717.02","Census Tract 717.02, Queens County, New York","36081071702","140","00","36","081","21",,"071702",3921,3921,47304.34,0.082888801029194
"Census Tract 719","Census Tract 719, Queens County, New York","36081071900","140","00","36","081","21",,"071900",2630,2630,42954.14,0.0612280829100366
"Census Tract 721","Census Tract 721, Queens County, New York","36081072100","140","00","36","081","21",,"072100",4963,4963,75615.53,0.0656346670332063
"Census Tract 723","Census Tract 723, Queens County, New York","36081072300","140","00","36","081","21",,"072300",2127,2127,11719.68,0.181489643967462
"Census Tract 729","Census Tract 729, Queens County, New York","36081072900","140","00","36","081","21",,"072900",1363,1363,18271.83,0.0745957124125672
"Census Tract 731","Census Tract 731, Queens County, New York","36081073100","140","00","36","081","21",,"073100",1515,1515,20668.83,0.0732987952067732
"Census Tract 737","Census Tract 737, Queens County, New York","36081073700","140","00","36","081","21",,"073700",2042,2042,25089.33,0.0813891801815298
"Census Tract 739","Census Tract 739, Queens County, New York","36081073900","140","00","36","081","21",,"073900",5028,5028,57804.12,0.0869834145949711
"Census Tract 741","Census Tract 741, Queens County, New York","36081074100","140","00","36","081","21",,"074100",3015,3015,45428.08,0.0663686472678638
"Census Tract 743","Census Tract 743, Queens County, New York","36081074300","140","00","36","081","21",,"074300",4221,4221,56504.59,0.0747018905106896
"Census Tract 745","Census Tract 745, Queens County, New York","36081074500","140","00","36","081","21",,"074500",3571,3571,55346.52,0.064520762258358
"Census Tract 747","Census Tract 747, Queens County, New York","36081074700","140","00","36","081","21",,"074700",3386,3386,29748.16,0.11382214898293
"Census Tract 749","Census Tract 749, Queens County, New York","36081074900","140","00","36","081","21",,"074900",1453,1453,10501.46,0.138361644918818
"Census Tract 757.01","Census Tract 757.01, Queens County, New York","36081075701","140","00","36","081","21",,"075701",4678,4678,61422.54,0.0761609706299798
"Census Tract 757.02","Census Tract 757.02, Queens County, New York","36081075702","140","00","36","081","21",,"075702",4481,4481,32641.73,0.137278242215794
"Census Tract 769.01","Census Tract 769.01, Queens County, New York","36081076901","140","00","36","081","21",,"076901",4056,4056,57943.87,0.069998779917127
"Census Tract 769.02","Census Tract 769.02, Queens County, New York","36081076902","140","00","36","081","21",,"076902",1371,1371,34291.72,0.0399804941181195
"Census Tract 773","Census Tract 773, Queens County, New York","36081077300","140","00","36","081","21",,"077300",2234,2234,20524.4,0.108846064151649
"Census Tract 775","Census Tract 775, Queens County, New York","36081077500","140","00","36","081","21",,"077500",2273,2273,26131.07,0.0869845729014961
"Census Tract 779.02","Census Tract 779.02, Queens County, New York","36081077902","140","00","36","081","21",,"077902",5263,5263,24064.14,0.218707190921348
"Census Tract 779.03","Census Tract 779.03, Queens County, New York","36081077903","140","00","36","081","21",,"077903",2972,2972,28610.67,0.103877315261692
