ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
36,NEW YORK,NY,36081,Queens,36081023600,"Census Tract 236, Queens County, New York",0.068061674458,3198,309,885,40,853,45,389,184,90,53,21729,2823,601,157,398,78,716,127,238,61,89,45.8,2825,347.5,695,159.7,545,78.4,0,12,214,53.3,444,62,8,6,12.3,5.8,5.3,2.9,21729.0,2823.0,28.2,6.0,12.4,2.5,22.4,3.3,7.5,2.0,10.4,5.3,88.3,6.7,24.0,5.0,61.6,8.4,0.0,3.6,25.1,6.1,52.1,7.3,0.3,0.2,0.5095,0.4988,0.7497,0.9095,2.6675,0.7145,0.3272,0.5096,0.1364,0.6602,1.6334,0.2551,0.8974,0.9711,1.8685,0.9616,0.9628,0.0,0.9894,0.9797,0.5022,3.4341,0.9184,9.6035,0.8339,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,3,5,439,161,13.8,4.8,1699
36,NEW YORK,NY,36081,Queens,36081023800,"Census Tract 238, Queens County, New York",0.060497936278,4743,460,1533,56,1496,68,970,305,239,127,18621,1935,985,228,390,138,1157,231,511,153,74,50.6,4639,464.6,1249,318.8,1178,118.0,0,12,437,114.6,940,129,40,17,20.6,6.9,9.4,4.4,18621.0,1935.0,29.8,5.7,8.2,3.0,24.4,4.3,10.8,3.3,4.9,3.4,97.8,2.4,28.8,6.9,76.8,7.2,0.0,2.1,29.2,7.5,62.8,8.2,0.8,0.3,0.7479,0.8203,0.8463,0.9222,3.3367,0.8894,0.1207,0.6519,0.3677,0.2589,1.3992,0.1463,0.9705,0.9842,1.9547,0.9923,0.9791,0.0,0.9937,0.9883,0.6536,3.6147,0.9536,10.3053,0.9087,0,0,0,1,1,0,0,0,0,0,1,1,2,1,0,1,1,0,3,6,627,253,13.2,4.9,2084
36,NEW YORK,NY,36081,Queens,36081024000,"Census Tract 240, Queens County, New York",0.104078813426,6179,487,2098,78,2078,85,1100,343,408,178,20934,2419,1341,249,828,186,1441,244,793,221,247,88.8,6034,494.5,1535,349.4,1587,173.2,0,17,440,126.8,1375,157,79,102,17.9,5.6,12.9,5.0,20934.0,2419.0,30.7,5.0,13.4,3.1,23.3,3.5,12.8,3.7,11.9,4.2,97.7,2.2,27.1,5.8,75.6,7.8,0.0,1.5,21.2,6.0,66.2,6.9,1.3,1.6,0.6859,0.9194,0.7774,0.9287,3.3114,0.8831,0.3862,0.5757,0.5154,0.7346,2.2119,0.6337,0.9692,0.9804,1.9496,0.9907,0.9782,0.0,0.9824,0.9904,0.7203,3.6713,0.9622,11.1442,0.9687,0,1,0,1,2,0,0,0,0,0,1,1,2,1,0,1,1,0,3,7,841,242,13.6,3.6,4403
36,NEW YORK,NY,36081,Queens,36081024500,"Census Tract 245, Queens County, New York",0.09948304132,5178,776,2148,105,2042,131,381,204,49,38,30436,2970,545,239,1011,207,710,287,439,140,77,65.4,3157,894.0,961,369.3,1304,182.9,27,45,233,121.1,771,186,22,30,7.4,4.3,1.7,1.4,30436.0,2970.0,13.2,4.8,19.5,5.0,13.7,5.1,8.5,3.2,3.8,3.2,61.0,14.6,19.2,6.8,60.7,8.0,1.3,2.1,11.4,5.9,37.8,8.5,0.4,0.6,0.2905,0.0609,0.4375,0.6229,1.4118,0.3265,0.7445,0.0876,0.1991,0.1725,1.2037,0.0872,0.751,0.9495,1.7005,0.8842,0.9615,0.5583,0.9313,0.9584,0.5476,3.9571,0.99,8.2731,0.6635,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,3,4,513,280,9.9,4.6,2898
36,NEW YORK,NY,36081,Queens,36081025100,"Census Tract 251, Queens County, New York",0.094833987138,6240,631,2649,79,2457,158,417,206,131,112,29332,3679,897,295,1031,222,1224,341,365,134,85,66.2,4326,701.3,1124,337.6,1525,240.2,0,17,386,179.6,1080,205,0,17,6.7,3.4,4.0,3.4,29332.0,3679.0,19.2,5.9,16.5,3.6,19.6,5.1,5.8,2.2,3.5,2.7,69.3,8.8,18.9,5.3,57.6,8.9,0.0,1.2,15.7,7.2,44.0,8.0,0.0,0.3,0.2554,0.3272,0.4735,0.7829,1.839,0.4642,0.5753,0.3101,0.0578,0.1513,1.0945,0.0653,0.7961,0.948,1.7441,0.9053,0.9566,0.0,0.9632,0.9696,0.0,2.8894,0.7477,7.567,0.5585,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,3,4,1004,415,16.1,5.9,3105
36,NEW YORK,NY,36081,Queens,36081025302,"Census Tract 253.02, Queens County, New York",0.040551906958,2998,387,1275,67,1174,89,328,175,57,34,33814,4518,692,233,308,93,430,138,99,56,88,60.2,2185,413.6,737,236.5,709,113.7,0,12,156,72.0,657,109,0,12,10.9,5.7,2.8,1.7,33814.0,4518.0,28.5,8.7,10.3,3.1,14.3,4.2,3.3,2.0,7.5,5.1,72.9,10.1,25.5,7.5,55.6,8.4,0.0,2.5,13.3,6.0,56.0,8.3,0.0,0.4,0.4541,0.1695,0.3432,0.9122,1.879,0.4775,0.2135,0.098,0.0087,0.4708,0.791,0.0333,0.8151,0.9759,1.791,0.9269,0.9533,0.0,0.9477,0.9832,0.0,2.8842,0.7456,7.3452,0.5237,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,3,5,741,249,24.7,7.0,1760
36,NEW YORK,NY,36081,Queens,36081025900,"Census Tract 259, Queens County, New York",0.072274047278,3675,536,1169,72,1104,85,474,209,90,40,27797,5081,724,150,491,164,777,211,190,84,110,67.1,3150,566.4,1000,381.3,519,92.8,0,12,273,93.4,404,98,0,12,12.9,5.7,4.8,2.1,27797.0,5081.0,26.2,4.7,13.4,4.2,21.1,4.8,5.2,2.3,10.0,6.0,85.7,9.0,29.5,10.4,44.4,7.5,0.0,2.7,24.7,8.2,36.6,8.5,0.0,0.3,0.5306,0.4346,0.5265,0.8897,2.3814,0.6314,0.3862,0.411,0.0399,0.6382,1.4753,0.1776,0.8831,0.9857,1.8688,0.9617,0.9293,0.0,0.9888,0.9558,0.0,2.8739,0.7419,8.5994,0.7096,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,3,4,561,201,15.3,4.9,2349
36,NEW YORK,NY,36081,Queens,36081026100,"Census Tract 261, Queens County, New York",0.085562905914,6644,850,2449,116,2296,144,948,386,208,126,19525,2737,1485,399,771,285,1153,359,209,131,164,110.0,6206,881.6,1982,567.9,1532,261.8,0,17,556,186.8,1322,261,0,17,14.3,6.0,5.6,3.6,19525.0,2737.0,31.8,7.0,11.6,4.1,17.4,4.9,3.1,1.9,7.1,4.8,93.4,5.8,31.3,8.1,62.6,10.3,0.0,1.3,24.2,8.0,57.6,10.8,0.0,0.3,0.581,0.5334,0.8205,0.9355,2.8704,0.7715,0.2828,0.1933,0.0073,0.4396,0.923,0.0435,0.9316,0.9893,1.9209,0.9812,0.9642,0.0,0.9882,0.9845,0.0,2.9369,0.7668,8.6512,0.7171,0,0,0,1,1,0,0,0,0,0,1,1,2,1,0,1,1,0,3,6,1157,394,17.4,5.2,2959
36,NEW YORK,NY,36081,Queens,36081026300,"Census Tract 263, Queens County, New York",0.076055916368,6402,1151,2131,151,1925,183,1097,692,179,163,22838,3913,865,421,965,397,1406,479,303,190,60,52.0,5599,1197.4,1367,461.1,1044,256.6,0,17,424,185.3,1048,248,0,17,17.1,10.0,5.6,4.8,22838.0,3913.0,18.9,8.7,15.1,6.1,22.0,6.4,4.7,3.1,3.1,2.7,87.5,10.1,23.0,6.6,49.0,11.5,0.0,1.5,22.0,9.4,54.4,10.6,0.0,0.3,0.6648,0.5334,0.7106,0.7762,2.685,0.7195,0.4887,0.4788,0.0279,0.1253,1.1207,0.0697,0.8929,0.9674,1.8603,0.9583,0.9412,0.0,0.9841,0.9819,0.0,2.9072,0.7549,8.5732,0.706,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,3,4,699,404,10.9,6.0,2452
36,NEW YORK,NY,36081,Queens,36081026500,"Census Tract 265, Queens County, New York",0.072743161208,3917,416,1504,84,1389,101,523,239,70,45,25941,3175,696,187,421,144,725,180,103,63,108,61.4,3593,442.6,1157,322.0,778,111.5,0,12,257,90.2,685,100,0,12,13.4,5.6,3.0,2.0,25941.0,3175.0,23.5,5.6,10.7,3.7,18.5,4.2,2.6,1.7,7.8,4.4,91.7,5.7,30.5,7.9,51.7,6.8,0.0,2.1,18.5,6.4,49.3,6.4,0.0,0.3,0.5489,0.1943,0.5954,0.8551,2.1937,0.5744,0.2339,0.2454,0.0047,0.4921,0.9761,0.0488,0.9197,0.9878,1.9075,0.9765,0.9467,0.0,0.9746,0.9764,0.0,2.8977,0.751,7.975,0.6196,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,1,0,3,5,847,237,21.6,5.7,1896
36,NEW YORK,NY,36081,Queens,36081026700,"Census Tract 267, Queens County, New York",0.0810041996,5894,757,2292,57,1993,129,995,315,167,88,25860,4222,959,312,678,176,1063,274,349,119,211,100.0,5552,778.8,1346,335.4,1443,157.6,8,12,513,125.9,1412,146,25,19,17.0,5.1,4.6,2.2,25860.0,4222.0,21.9,6.3,11.5,3.4,18.0,4.0,5.9,2.1,10.6,5.0,94.2,5.3,24.2,5.2,63.0,6.7,0.3,0.5,25.7,6.1,70.8,6.3,0.4,0.3,0.6622,0.4082,0.5986,0.831,2.5,0.6667,0.2771,0.2198,0.0615,0.671,1.2294,0.0931,0.9374,0.9717,1.9091,0.9771,0.9646,0.4282,0.9902,0.9928,0.5476,3.9234,0.9879,9.5619,0.8289,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,1,0,3,5,1622,408,27.6,5.2,4553
36,NEW YORK,NY,36081,Queens,36081026901,"Census Tract 269.01, Queens County, New York",0.044098253828,4885,539,1747,54,1657,84,622,227,83,56,20633,2604,827,212,721,239,841,248,374,120,80,61.3,4667,551.8,1242,287.9,1329,117.3,0,12,492,142.2,1230,120,0,12,12.8,4.5,2.8,2.0,20633.0,2604.0,22.6,5.6,14.8,4.7,17.2,4.7,7.7,2.5,4.8,3.7,95.5,4.1,26.7,5.6,76.1,6.3,0.0,1.8,29.7,8.4,74.2,7.1,0.0,0.2,0.5271,0.1695,0.7869,0.8417,2.3252,0.6145,0.4709,0.1848,0.1478,0.2504,1.0539,0.0592,0.9476,0.9793,1.9269,0.9835,0.9786,0.0,0.994,0.9946,0.0,2.9672,0.7779,8.2732,0.6635,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,1,0,3,5,956,261,19.6,4.8,2443
36,NEW YORK,NY,36081,Queens,36081026902,"Census Tract 269.02, Queens County, New York",0.030301671062,3527,484,1488,56,1243,128,424,170,117,59,21390,3038,336,136,357,117,676,192,225,77,45,47.5,3366,490.6,697,193.0,1133,92.2,0,12,306,99.0,955,137,48,19,12.2,5.2,5.8,2.8,21390.0,3038.0,13.5,5.1,10.1,3.8,19.2,4.8,6.5,2.5,3.6,3.8,95.4,4.7,21.1,5.0,76.1,5.5,0.0,2.2,24.6,7.6,76.8,7.5,1.4,0.5,0.5053,0.5554,0.7615,0.6337,2.4559,0.6535,0.2035,0.2862,0.0858,0.1585,0.734,0.03,0.9468,0.9593,1.9061,0.9759,0.9786,0.0,0.9887,0.9958,0.7313,3.6944,0.9656,8.7904,0.7354,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,1,0,3,5,668,260,19.2,6.9,1360
36,NEW YORK,NY,36081,Queens,36081027100,"Census Tract 271, Queens County, New York",0.05361219321,8311,833,2827,95,2626,136,1381,447,64,61,23256,3365,2000,486,1107,275,1715,414,938,245,118,89.9,8041,841.6,2593,513.1,2136,220.2,0,17,541,178.1,1622,229,0,17,16.6,5.7,1.5,1.3,23256.0,3365.0,34.5,7.3,13.3,3.7,20.6,4.5,11.3,3.1,4.5,3.4,96.8,2.9,32.5,5.6,75.6,7.4,0.0,1.1,20.6,6.7,61.8,8.1,0.0,0.2,0.6504,0.0473,0.6957,0.9496,2.343,0.6199,0.3801,0.3759,0.4038,0.2257,1.3855,0.1409,0.9596,0.9911,1.9507,0.9911,0.9782,0.0,0.9809,0.9877,0.0,2.9468,0.7707,8.626,0.7134,0,0,0,1,1,0,0,0,0,0,1,1,2,1,0,1,1,0,3,6,1286,454,15.5,5.4,3139
36,NEW YORK,NY,36081,Queens,36081027300,"Census Tract 273, Queens County, New York",0.083108841602,6710,829,2642,106,2251,184,541,256,153,112,22165,4429,1557,329,708,242,1524,388,519,195,397,169.9,6531,834.4,2257,439.6,2008,229.9,0,17,478,161.6,1175,210,12,7,8.1,3.8,4.1,2.9,22165.0,4429.0,32.5,6.6,10.6,3.8,22.7,5.1,7.7,2.9,17.6,7.4,97.3,3.2,37.3,5.8,76.0,8.2,0.0,1.2,21.2,7.0,52.2,8.3,0.2,0.1,0.3255,0.3411,0.7349,0.9395,2.341,0.6193,0.2284,0.532,0.1478,0.8983,1.8065,0.3575,0.965,0.9953,1.9603,0.9939,0.9785,0.0,0.9824,0.9799,0.44,3.3808,0.9061,9.4886,0.8208,0,0,0,1,1,0,0,0,0,0,1,1,2,1,0,1,1,0,3,6,1179,387,17.6,5.2,3747
36,NEW YORK,NY,36081,Queens,36081027500,"Census Tract 275, Queens County, New York",0.068581753852,6205,1043,2179,142,1985,203,958,558,145,115,25072,5287,1632,512,910,274,1159,348,528,257,329,190.6,5937,1049.5,2391,670.7,1385,220.2,0,17,340,173.2,1160,227,0,17,15.5,7.6,4.3,3.3,25072.0,5287.0,34.8,7.9,14.7,4.8,18.7,4.6,8.5,4.0,16.6,9.5,95.7,5.2,40.9,9.1,63.6,9.2,0.0,1.5,17.1,8.5,58.4,10.4,0.0,0.3,0.6194,0.368,0.6264,0.9509,2.5647,0.6852,0.4647,0.2565,0.1991,0.8788,1.7991,0.3529,0.9496,0.997,1.9466,0.9899,0.9652,0.0,0.9694,0.9851,0.0,2.9197,0.7598,9.2301,0.7898,0,0,0,1,1,0,0,0,0,0,1,1,2,1,0,1,1,0,3,6,1213,665,19.5,9.4,2559
36,NEW YORK,NY,36081,Queens,36081027700,"Census Tract 277, Queens County, New York",0.067526150984,8030,822,3088,117,2940,152,1073,489,183,123,27539,4312,1598,345,853,261,1705,388,358,127,406,185.9,7383,858.3,2895,623.9,2355,274.2,0,17,382,180.0,1492,265,0,17,13.4,5.7,4.0,2.5,27539.0,4312.0,27.4,5.1,10.6,3.3,21.2,4.3,4.5,1.6,13.8,6.3,91.9,5.1,38.8,7.4,76.3,8.4,0.0,1.0,13.0,6.1,50.7,8.4,0.0,0.2,0.5489,0.3272,0.5361,0.9021,2.3143,0.6108,0.2284,0.4188,0.0243,0.8058,1.4773,0.1787,0.9211,0.9961,1.9172,0.98,0.9788,0.0,0.9457,0.9782,0.0,2.9027,0.7531,8.6115,0.7114,0,0,0,1,1,0,0,0,0,0,1,1,2,1,0,1,1,0,3,6,1547,528,19.3,5.8,2722
36,NEW YORK,NY,36081,Queens,36081027900,"Census Tract 279, Queens County, New York",0.06839989981,6210,716,2586,84,2406,142,644,359,87,67,30449,3773,1377,420,1463,311,796,275,766,228,103,96.2,5010,758.1,1793,482.4,2119,188.9,0,17,293,138.8,1256,217,5,7,10.4,5.8,2.7,2.1,30449.0,3773.0,26.7,7.3,23.6,5.1,12.8,4.2,12.3,3.9,4.3,4.0,80.7,7.9,29.8,7.2,81.9,6.8,0.0,1.2,12.2,5.7,52.2,9.0,0.1,0.1,0.4323,0.1575,0.4372,0.895,1.922,0.4914,0.8875,0.0734,0.479,0.2095,1.6494,0.2638,0.8549,0.9864,1.8413,0.9503,0.9834,0.0,0.939,0.9799,0.3791,3.2814,0.8795,8.6941,0.7231,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,3,4,614,342,9.9,5.1,2549
36,NEW YORK,NY,36081,Queens,36081028300,"Census Tract 283, Queens County, New York",0.06861611693,7601,859,3331,61,3172,132,960,333,175,123,32009,3864,922,311,1370,422,1189,380,678,216,225,151.0,6122,914.6,1693,524.4,2881,266.9,13,22,367,172.2,1640,285,5,2,12.6,4.1,4.1,2.9,32009.0,3864.0,15.6,4.7,18.0,5.1,15.6,4.7,8.9,2.9,7.1,4.8,80.5,7.9,23.1,6.7,86.5,7.9,0.4,0.7,11.6,5.4,51.7,8.8,0.1,0.0,0.5201,0.3411,0.3906,0.6982,1.95,0.5002,0.6655,0.1298,0.2258,0.4396,1.4607,0.1713,0.854,0.9678,1.8218,0.9412,0.9873,0.436,0.9333,0.9793,0.3791,3.715,0.9682,8.9475,0.7545,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,3,4,743,400,9.8,4.9,4881
36,NEW YORK,NY,36081,Queens,36081028700,"Census Tract 287, Queens County, New York",0.07553120375,6226,550,2914,89,2676,174,715,328,37,44,35825,4413,636,265,955,191,1089,219,663,198,185,137.9,4142,671.4,815,266.2,2620,184.9,0,17,409,176.4,1752,222,0,17,11.5,5.4,1.0,1.2,35825.0,4413.0,13.0,5.4,15.3,3.2,17.5,3.2,10.6,3.1,6.9,5.1,66.5,9.0,13.8,4.3,89.9,5.7,0.0,1.1,15.3,6.5,65.5,7.5,0.0,0.3,0.4783,0.0232,0.2972,0.6157,1.4144,0.3273,0.5008,0.1975,0.3526,0.4237,1.4746,0.1774,0.7813,0.9118,1.6931,0.8805,0.9903,0.0,0.9609,0.9901,0.0,2.9413,0.7685,7.5234,0.5516,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,3,4,618,358,9.9,5.6,2757
36,NEW YORK,NY,36081,Queens,36081028900,"Census Tract 289, Queens County, New York",0.06664892724,5180,547,2212,53,2072,120,497,256,103,97,32640,4427,699,224,713,163,963,257,355,127,141,85.6,3758,622.0,1042,291.5,1769,128.7,0,17,316,114.0,1199,171,0,17,9.6,5.0,3.6,3.3,32640.0,4427.0,17.7,5.3,13.8,3.3,18.6,4.6,6.9,2.4,6.8,4.1,72.5,9.3,21.5,5.6,80.0,5.5,0.0,1.5,15.3,5.4,57.9,8.4,0.0,0.3,0.3968,0.2724,0.3734,0.7505,1.7931,0.45,0.4094,0.251,0.1037,0.4154,1.1795,0.0819,0.8129,0.9615,1.7744,0.9192,0.9819,0.0,0.9609,0.9848,0.0,2.9276,0.763,7.6746,0.5746,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,3,4,439,186,8.5,3.5,3318
36,NEW YORK,NY,36081,Queens,36081029100,"Census Tract 291, Queens County, New York",0.100956406552,6299,700,2490,105,2226,162,642,278,220,140,24124,3000,1150,290,1012,270,1121,322,313,119,44,43.5,5452,745.7,1388,398.8,1580,193.3,14,22,287,131.2,1251,191,296,112,10.7,4.6,6.8,4.1,24124.0,3000.0,24.5,5.1,16.1,4.4,17.8,4.7,5.2,2.0,2.0,1.9,86.6,6.9,23.0,6.1,63.5,7.3,0.6,0.9,12.9,5.8,56.2,7.5,4.7,1.7,0.4456,0.6555,0.6627,0.8692,2.633,0.7045,0.5501,0.2107,0.0399,0.0654,0.8661,0.0383,0.8881,0.9674,1.8555,0.9565,0.9651,0.4741,0.9449,0.9834,0.8969,4.2644,0.9985,9.619,0.8358,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,3,4,554,220,9.2,3.4,2893
36,NEW YORK,NY,36081,Queens,36081032900,"Census Tract 329, Queens County, New York",0.168693369228,3515,575,1268,48,845,130,525,299,82,55,22014,3248,472,170,370,133,563,190,294,132,79,58.2,2981,621.5,433,147.7,7,17.0,0,12,121,71.8,293,87,192,153,15.0,8.3,4.6,3.1,22014.0,3248.0,18.7,4.8,10.5,3.5,16.0,4.7,8.4,3.5,9.3,6.7,84.8,11.0,13.0,3.8,0.6,1.3,0.0,2.5,14.3,8.2,34.7,8.8,5.5,4.3,0.6033,0.4082,0.74,0.772,2.5235,0.6733,0.2236,0.1415,0.1924,0.5963,1.1538,0.0763,0.8776,0.9048,1.7824,0.9231,0.2585,0.0,0.9547,0.9517,0.9105,3.0754,0.8148,8.5351,0.7005,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,4,212,123,6.0,3.3,2960
36,NEW YORK,NY,36081,Queens,36081033900,"Census Tract 339, Queens County, New York",0.058239239578,2715,488,1254,42,1047,114,454,297,33,44,28409,5074,375,202,375,129,620,239,315,160,72,64.1,2297,525.1,462,152.4,539,101.7,0,12,130,91.7,447,128,0,12,16.7,10.2,2.6,3.1,28409.0,5074.0,19.8,9.3,13.8,5.3,22.8,7.8,11.6,5.6,6.9,6.1,84.6,12.0,20.0,5.5,43.0,8.0,0.0,2.6,12.4,8.7,42.7,10.5,0.0,0.4,0.6533,0.1454,0.5052,0.7951,2.099,0.5451,0.4094,0.5394,0.4254,0.4237,1.7979,0.352,0.8767,0.9541,1.8308,0.9455,0.9255,0.0,0.9409,0.9675,0.0,2.8339,0.7253,8.5616,0.7043,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,3,4,335,204,12.3,6.5,1360
36,NEW YORK,NY,36081,Queens,36081035100,"Census Tract 351, Queens County, New York",0.053761228582,4021,410,1766,26,1604,97,360,171,221,110,27203,3243,714,235,1102,220,697,186,480,174,135,86.3,3523,436.2,861,221.6,1108,126.3,0,12,202,86.8,655,169,0,12,9.0,4.4,11.3,5.2,27203.0,3243.0,23.2,7.4,27.4,5.7,17.3,4.3,11.9,4.2,8.4,5.4,87.6,6.2,22.7,5.3,62.7,7.1,0.0,1.8,12.6,5.4,40.8,9.6,0.0,0.3,0.369,0.8842,0.5487,0.8504,2.6523,0.7103,0.9428,0.1889,0.4483,0.5362,2.1162,0.5681,0.8935,0.9664,1.8599,0.9581,0.9643,0.0,0.9426,0.9643,0.0,2.8712,0.7408,9.4996,0.822,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,3,5,402,170,10.0,4.0,1779
36,NEW YORK,NY,36081,Queens,36081035700,"Census Tract 357, Queens County, New York",0.238814125652,3940,621,1544,60,1047,122,593,291,85,57,21487,2759,575,155,980,185,643,234,327,131,64,54.4,3377,648.8,427,144.7,308,92.5,27,34,185,79.0,431,119,634,214,17.1,6.9,4.9,3.0,21487.0,2759.0,19.2,4.2,24.9,4.8,16.3,5.4,9.4,3.8,6.1,5.1,85.7,9.4,11.3,3.4,19.9,5.9,1.7,2.2,17.7,7.3,41.2,9.1,16.1,4.8,0.6648,0.4473,0.7581,0.7829,2.6531,0.7106,0.9124,0.1516,0.2621,0.3595,1.6856,0.284,0.8831,0.8862,1.7693,0.9168,0.794,0.5883,0.9716,0.965,0.964,4.2829,0.9987,10.3909,0.9158,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,3,4,495,225,14.2,5.1,5021
36,NEW YORK,NY,36081,Queens,36081043701,"Census Tract 437.01, Queens County, New York",0.056066257522,2934,338,794,60,736,68,477,217,54,41,20702,3556,503,143,611,166,551,191,274,151,109,56.6,2503,374.8,635,125.9,244,44.6,14,25,168,66.6,293,82,487,177,18.8,8.2,4.0,3.0,20702.0,3556.0,23.4,5.8,20.8,4.8,18.8,6.1,10.8,5.4,14.8,7.6,85.3,8.2,23.0,3.8,30.7,5.1,1.8,3.1,22.8,8.8,39.8,10.5,16.6,5.7,0.7083,0.3272,0.7847,0.8535,2.6737,0.7161,0.8025,0.2625,0.3677,0.8348,2.2675,0.669,0.8805,0.9674,1.8479,0.9531,0.8766,0.5951,0.9857,0.9627,0.9649,4.385,0.9995,11.1741,0.9704,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,4,328,116,12.9,4.1,2390
36,NEW YORK,NY,36081,Queens,36081043702,"Census Tract 437.02, Queens County, New York",0.067840438012,6493,851,2437,103,2285,154,1531,706,173,200,20457,4105,1045,323,787,209,1729,537,1541,509,326,190.0,6185,867.8,1231,407.0,1420,170.1,0,17,283,157.9,1347,206,0,17,23.6,9.5,5.3,5.7,20457.0,4105.0,24.2,6.7,12.1,3.3,26.6,7.5,23.7,6.8,14.3,8.3,95.3,4.8,20.0,6.2,58.3,6.5,0.0,1.3,12.4,6.9,58.9,8.6,0.0,0.3,0.803,0.4988,0.7925,0.865,2.9593,0.7951,0.3104,0.7764,0.948,0.82,2.8548,0.9369,0.9458,0.9541,1.8999,0.9736,0.9576,0.0,0.9409,0.9856,0.0,2.8841,0.7455,10.5981,0.9338,0,0,0,0,0,0,0,1,0,1,1,1,2,1,0,1,1,0,3,6,836,410,12.9,6.0,1759
36,NEW YORK,NY,36081,Queens,36081044301,"Census Tract 443.01, Queens County, New York",0.051602146198,3751,543,1457,87,1241,116,1259,442,238,185,15753,2162,1098,294,729,187,807,248,650,199,163,100.7,3644,549.3,1295,354.1,778,132.5,0,12,292,127.2,764,156,0,12,33.6,9.4,15.6,9.7,15753.0,2162.0,42.5,8.5,19.4,5.4,21.5,5.8,17.3,5.7,13.1,8.0,97.1,4.1,38.1,8.9,53.4,8.5,0.0,2.2,23.5,10.0,61.6,10.5,0.0,0.3,0.9168,0.9544,0.9154,0.9772,3.7638,0.9809,0.7397,0.4412,0.7773,0.7818,2.74,0.9019,0.9627,0.9958,1.9585,0.9934,0.9497,0.0,0.9871,0.9876,0.0,2.9244,0.7618,11.3867,0.9799,1,1,1,1,4,0,0,0,0,0,1,1,2,1,0,1,1,0,3,9,597,259,15.9,5.8,1305
