ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP,Shape_STAr,Shape_STLe
"34",NEW JERSEY,NJ,"34017",Hudson,"34017016600","Census Tract 166, Hudson County, New Jersey",0.088058669242,"4187","446","1532","61","1493","76","1111","408","164","92","20000","3025","463","180","467","127","923","270","445","137","176",75.1,"3579",486.8,"934",239.5,"530",121.2,"0","12","103",69,"623","128","6","15",26.9,9.2,7.3,4,20000,3025,16.6,6.5,11.2,3.4,22,6,10.6,3.3,11.8,5,85.5,7.2,23.8,5.6,34.6,7.8,0,2.1,6.9,4.6,41.7,7.8,0.1,0.4,0.8497,0.6972,0.8071,0.7244,3.0784,0.8263,0.2604,0.4788,0.3526,0.7298,1.8216,0.367,0.8818,0.9702,1.852,0.9549,0.8957,0,0.8553,0.9657,0.3791,3.0958,0.8215,9.8478,0.8607,"0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1","2","919","289",22,6,"2361",2.4535196e-05,0.0230451132269
"34",NEW JERSEY,NJ,"34017",Hudson,"34017017200","Census Tract 172, Hudson County, New Jersey",0.048480125426,"3369","364","1241","63","1189","76","695","247","23","25","24448","3323","675","208","284","101","662","154","264","96","145",69.1,"2842",420.2,"911",253.6,"229",75,"0","12","85",53.9,"421","123","5","7",20.7,7.6,1.1,1.2,24448,3323,29.1,7.9,8.4,3.1,19.6,4.1,7.8,2.8,12.2,5.8,84.4,8.5,29,7.4,18.5,6,0,2.6,7.1,4.5,35.4,9.7,0.1,0.2,0.7501,0.0271,0.6507,0.917,2.3449,0.6205,0.1286,0.3101,0.1544,0.7471,1.3402,0.1246,0.8756,0.9848,1.8604,0.9583,0.7786,0,0.8605,0.9532,0.3791,2.9714,0.7795,8.5169,0.6983,"0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","1","0","1","3","813","283",24.1,7.6,"1333",1.3374932e-05,0.0149328956604
"34",NEW JERSEY,NJ,"34017",Hudson,"34017017900","Census Tract 179, Hudson County, New Jersey",0.425811046292,"3022","269","1607","83","1471","93","103","62","60","47","103668","11318","44","45","230","98","556","164","88","61","85",53.5,"1250",359.8,"36",55.7,"1229",118.9,"0","12","101",55.2,"114","41","0","12",3.4,2.1,3,2.3,103668,11318,1.9,1.9,7.6,3.2,18.4,5.2,2.9,2,5.8,3.6,41.4,11.3,1.3,2,76.5,6.3,0,2,6.9,3.7,7.7,2.7,0,0.4,0.0879,0.1943,0.0072,0.0552,0.3446,0.0224,0.0983,0.2401,0.0061,0.3347,0.6792,0.0268,0.6158,0.4857,1.1015,0.5764,0.9789,0,0.8553,0.6346,0,2.4688,0.5651,4.5941,0.1232,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","181","74",6,2.3,"5737",0.000305183735243,0.0801460374632
"34",NEW JERSEY,NJ,"34017",Hudson,"34017018100","Census Tract 181, Hudson County, New Jersey",0.104028620166,"2895","244","1372","78","1263","93","256","130","110","69","51946","6806","177","65","413","93","552","140","268","79","18",23.3,"1832",307.4,"307",130,"434",121.2,"0","12","34",26.8,"306","91","0","12",8.8,4.5,6.2,3.9,51946,6806,7.9,2.9,14.3,3,19.1,4.6,9.3,2.7,1.4,1.8,63.3,9.2,11.4,4.7,31.6,8.6,0,2.3,2.7,2.1,24.2,7.1,0,0.4,0.3592,0.5985,0.0982,0.3893,1.4452,0.3371,0.4395,0.2798,0.2547,0.0419,1.0159,0.0537,0.7639,0.8877,1.6516,0.8613,0.8813,0,0.6049,0.9136,0,2.3998,0.5335,6.5125,0.3912,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","309","135",10.7,4.4,"2507",2.92987165e-05,0.0272664963015
"34",NEW JERSEY,NJ,"34017",Hudson,"34017018302","Census Tract 183.02, Hudson County, New Jersey",0.068420363216,"4133","323","2223","64","1978","138","130","77","113","72","141968","18388","0","12","51","45","789","174","76","63","44",36.2,"1030",492.7,"21",53.7,"2214",71.8,"0","12","76",55.2,"393","118","0","12",3.1,1.8,3.6,2.2,141968,18388,0,1,1.2,1.1,19.1,3.9,1.8,1.5,2.2,1.8,24.9,11.8,0.6,1.5,99.6,1.5,0,1.4,3.8,2.8,19.9,5.9,0,0.3,0.0741,0.2724,0.0011,0,0.3476,0.0228,0.0079,0.2798,0.0024,0.0749,0.365,0.0125,0.4411,0.3395,0.7806,0.3846,0.9996,0,0.7075,0.8842,0,2.5913,0.6182,4.0845,0.0748,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","45","70",1.1,1.7,"1736",8.8098184014e-05,0.0412993951552
"34",NEW JERSEY,NJ,"34017",Hudson,"34017018600","Census Tract 186, Hudson County, New Jersey",0.036487025102,"2627","237","1278","43","1257","54","135","82","31","39","83103","10309","88","52","205","87","400","108","100","39","16",18.6,"637",313.4,"52",56.2,"293",77.5,"0","12","5",13.9,"477","98","0","12",5.1,3.2,1.6,2.1,83103,10309,4.4,2.7,7.8,3.4,15.2,3.9,3.8,1.6,1.3,1.5,24.2,11.7,2.1,2.3,22.9,6,0,2.5,0.4,1.1,37.9,7.9,0,0.5,0.1728,0.0537,0.018,0.19,0.4345,0.0389,0.1053,0.1191,0.0137,0.0387,0.2768,0.0095,0.4323,0.5866,1.0189,0.5318,0.8231,0,0.1999,0.9586,0,1.9816,0.3521,3.7118,0.0471,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","203","204",7.7,7.4,"1430",1.07101395e-05,0.0131527623817
"34",NEW JERSEY,NJ,"34017",Hudson,"34017018800","Census Tract 188, Hudson County, New Jersey",0.06423385923,"3350","301","1806","56","1653","92","170","71","135","65","86327","11025","174","74","246","75","379","93","299","124","19",34.2,"883",432.1,"38",52,"314",65.2,"0","12","38",29.4,"734","109","57","28",5.1,2.1,5.3,2.5,86327,11025,6.3,2.5,7.3,2.2,11.3,2.6,8.9,3.5,1.1,2.1,26.4,12.7,1.2,1.7,17.4,3.6,0,1.8,2.3,1.8,44.4,6.4,1.7,0.8,0.1728,0.4988,0.015,0.3005,0.9871,0.191,0.0878,0.0557,0.2258,0.0323,0.4016,0.014,0.4602,0.4695,0.9297,0.4731,0.7667,0,0.5553,0.9701,0.7594,3.0515,0.8066,5.3699,0.2186,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","205","116",6.1,3.3,"2109",1.77300385e-05,0.0182276605581
"34",NEW JERSEY,NJ,"34017",Hudson,"34017019900","Census Tract 199, Hudson County, New Jersey",2.0719387765,"5494","446","2446","161","2373","164","437","204","95","74","50677","7177","316","135","936","196","886","180","417","161","65",70.1,"2994",618.8,"219",173,"973",208.9,"0","17","84",68.9,"243","132","0","17",8,3.7,2.9,2.3,50677,7177,7.6,3.2,17,3.5,16.1,3,7.6,2.9,2.7,2.9,54.5,10.4,4.1,3.2,39.8,8.1,0,1.3,3.5,2.9,10.2,5.4,0,0.3,0.3204,0.1818,0.1068,0.3735,0.9825,0.1894,0.6068,0.145,0.1423,0.1011,0.9952,0.051,0.7118,0.7228,1.4346,0.7545,0.9159,0,0.6833,0.7274,0,2.3266,0.5013,5.7389,0.2713,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","283","147",5.2,2.7,"21430",0.000625621453,0.181325875047
"34",NEW JERSEY,NJ,"34017",Hudson,"34017020000","Census Tract 200, Hudson County, New Jersey",0.507875481984,"4995","353","1794","112","1672","112","504","201","89","50","39050","4801","670","177","1074","233","892","203","653","154","116",62.6,"2174",529.7,"220",90.4,"113",42.7,"34","37","0",17,"141","53","764","235",11.2,4.3,4,2.2,39050,4801,17.9,4.2,21.5,4.2,17.9,3.9,14.4,3.4,6.9,3.7,43.5,10.1,4.6,1.9,6.3,2.3,1.9,2,0,1,8.4,3.1,15.3,4.6,0.4661,0.3272,0.2351,0.7551,1.7835,0.447,0.8288,0.2154,0.6224,0.4237,2.0903,0.5508,0.6325,0.7442,1.3767,0.7248,0.5557,0.6012,0,0.6641,0.9623,2.7833,0.7032,8.0338,0.6279,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","249","116",5.5,2.4,"9281",0.0001398350895,0.0629249181871
"34",NEW JERSEY,NJ,"34017",Hudson,"34017020100","Census Tract 201, Hudson County, New Jersey",1.59651864253,"2279","306","1158","93","970","120","249","130","128","103","62587","8009","131","91","47","38","395","87","108","57","52",39.4,"1758",336.5,"214",104.7,"1092",106.5,"0","12","44",24.2,"25","19","0","12",10.9,5.9,8.1,5.8,62587,8009,7.3,4.9,2.1,1.6,17.3,3,4.7,2.4,5.4,4,77.1,10.5,10.4,4.9,94.3,5.2,0,2.8,4.5,2.4,2.6,1.9,0,0.5,0.4541,0.7529,0.0521,0.3569,1.616,0.3933,0.0109,0.1889,0.0279,0.3022,0.5299,0.0194,0.8364,0.875,1.7114,0.8896,0.9945,0,0.7545,0.2603,0,2.0093,0.3644,5.8666,0.2905,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","143","127",6.3,5.3,"7323",0.000537125514,0.104669873256
"34",NEW JERSEY,NJ,"34023",Middlesex,"34023002603","Census Tract 26.03, Middlesex County, New Jersey",0.733981060306,"5106","276","2036","56","1962","90","275","195","190","103","42356","3662","263","146","1030","136","933","166","458","141","70",62.3,"3727",345.6,"356",203.9,"918",172.8,"0","17","95",65.3,"149","78","0","17",5.4,3.8,7,3.7,42356,3662,6.5,3.5,20.2,2.4,18.3,3.1,9,2.7,3.6,3.2,73,5.5,7.4,4.2,45.1,8.4,0,1.6,4.8,3.3,7.6,3.9,0,0.3,0.1887,0.6726,0.1861,0.3118,1.3592,0.3098,0.7769,0.2353,0.2331,0.1585,1.4038,0.1478,0.8156,0.8246,1.6402,0.856,0.9312,0,0.7715,0.63,0,2.3327,0.5043,6.7359,0.4267,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","250","162",4.9,3.2,"2356",0.0002031242355,0.064698702324
"34",NEW JERSEY,NJ,"34023",Middlesex,"34023002701","Census Tract 27.01, Middlesex County, New Jersey",0.794124168846,"5705","416","1903","70","1851","93","159","119","193","87","31509","4138","403","155","554","120","1570","217","302","103","102",64.3,"3953",584.8,"387",165,"715",155.1,"0","17","163",66.9,"63","48","0","17",2.8,2.1,6.6,2.7,31509,4138,10.6,3.9,9.7,2.1,27.5,3.2,5.3,1.9,5.5,3.5,69.3,8.9,7.4,3.1,37.6,8,0,1.7,8.8,3.6,3.4,2.5,0,0.3,0.0609,0.6375,0.4052,0.5204,1.624,0.3958,0.185,0.8177,0.0427,0.3107,1.3561,0.1305,0.7961,0.8246,1.6207,0.8464,0.9078,0,0.8969,0.3408,0,2.1455,0.4211,6.7463,0.4285,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","539","230",9.4,4.2,"4533",0.0002186917785,0.0707659403488
"34",NEW JERSEY,NJ,"34023",Middlesex,"34023002902","Census Tract 29.02, Middlesex County, New Jersey",0.367566787388,"3376","413","1206","40","1206","40","633","424","167","106","32596","6963","564","254","508","97","721","232","563","229","128",58.2,"2154",455.4,"390",163.3,"327",107.4,"0","12","142",83.9,"256","106","0","12",18.8,11.5,9.1,6,32596,6963,23.5,9.2,15,3.6,21.4,6.4,16.7,5.6,10.6,4.8,63.8,11,12.5,5,27.1,8.9,0,2.7,11.8,6.9,21.2,8.5,0,0.4,0.7083,0.8068,0.3747,0.8551,2.7449,0.7367,0.4828,0.4336,0.7508,0.671,2.3382,0.7124,0.7666,0.8996,1.6662,0.8684,0.8552,0,0.9352,0.8945,0,2.6849,0.6604,9.4342,0.8143,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","408","275",12.1,7.6,"6050",9.9545978e-05,0.0463409027365
"34",NEW JERSEY,NJ,"34023",Middlesex,"34023003002","Census Tract 30.02, Middlesex County, New Jersey",1.56152351556,"6103","387","2411","89","2276","137","111","92","113","84","41230","3499","258","117","515","55","1629","229","329","116","42",41,"4848",423.1,"445",225.9,"921",200.2,"0","17","120",75.6,"126","122","0","17",1.8,1.5,3.7,2.6,41230,3499,6.1,2.8,8.4,1,26.7,3.3,5.4,1.9,1.8,1.8,79.4,4.8,8.3,4.2,38.2,8.2,0,1.3,5.3,3.3,5.5,5.2,0,0.3,0.0253,0.2862,0.2011,0.2887,0.8013,0.1333,0.1286,0.7809,0.0458,0.0571,1.0124,0.0534,0.8483,0.8421,1.6904,0.8793,0.9102,0,0.797,0.5118,0,2.219,0.4529,5.7231,0.2687,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","311","135",5.1,2.2,"15000",0.0004298866365,0.0819905834016
"34",NEW JERSEY,NJ,"34023",Middlesex,"34023003102","Census Tract 31.02, Middlesex County, New Jersey",0.590470421824,"4669","355","1790","66","1673","93","438","238","82","44","34608","3018","220","81","569","66","985","148","433","130","125",79.8,"2830",487.4,"130",80.3,"810",129.4,"0","12","124",66.7,"110","62","0","12",9.4,5,3.5,1.8,34608,3018,6.5,2.3,12.2,1.6,21.1,2.7,9.3,2.8,7.5,4.8,60.6,9.4,3,1.9,45.3,7,0,1.8,7.4,4,6.6,3.6,0,0.3,0.3878,0.2583,0.3246,0.3118,1.2825,0.2854,0.3164,0.411,0.2547,0.4708,1.4529,0.1679,0.7486,0.6611,1.4097,0.7415,0.9318,0,0.8678,0.5795,0,2.3791,0.5242,6.5242,0.3929,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","232","100",5,2.1,"2171",0.000163983311,0.0529003257971
"34",NEW JERSEY,NJ,"34023",Middlesex,"34023003500","Census Tract 35, Middlesex County, New Jersey",1.07433074551,"3319","314","1259","76","1136","98","300","166","108","65","31323","3298","382","126","552","76","688","144","465","122","104",67.1,"1997",348.9,"202",100.5,"0",17,"279","80","19",23.3,"78","56","5","3",9,5.3,6.4,3.7,31323,3298,16.1,5,16.6,2.7,20.7,3.9,14,4,9.2,5.9,60.2,8.8,6.3,3.1,0,1.4,22.2,6.1,1.7,2,6.9,5,0.2,0.1,0.369,0.6185,0.4107,0.7115,2.1097,0.5486,0.5816,0.3828,0.5968,0.5901,2.1513,0.5925,0.7462,0.7986,1.5448,0.8106,0,0.9107,0.4656,0.5955,0.44,2.4118,0.5384,8.2176,0.6551,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","521","270",15.7,7.8,"4277",0.000302854701,0.0754059259888
"34",NEW JERSEY,NJ,"34023",Middlesex,"34023004000","Census Tract 40, Middlesex County, New Jersey",0.804799116942,"4023","425","1520","100","1442","113","273","116","36","26","27366","3053","467","147","613","139","960","285","618","132","196",99.7,"3197",465.1,"216",92.8,"580",140.9,"0","12","65",62.2,"49","42","176","108",7.1,3,1.8,1.3,27366,3053,17.8,4.8,15.2,3.5,23.9,6.6,16.1,3.8,13.6,6.8,79.5,7.9,5.9,2.5,38.2,8.9,0,2.1,4.5,4.3,3.4,2.9,4.4,2.6,0.275,0.0686,0.5425,0.7527,1.6388,0.4009,0.4948,0.6187,0.7202,0.7986,2.6323,0.862,0.8487,0.7879,1.6366,0.8541,0.9102,0,0.7545,0.3408,0.8901,2.8956,0.7502,8.8033,0.7369,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","287","150",7.5,3.7,"4414",0.000223878283,0.0699206675217
"34",NEW JERSEY,NJ,"34023",Middlesex,"34023004300","Census Tract 43, Middlesex County, New Jersey",0.246789834666,"3928","446","1199","39","1049","77","656","357","92","65","22023","4974","587","145","462","114","1065","325","415","144","155",88.8,"3365",486.8,"677",226.3,"30",37.1,"30","40","145",72,"124","71","0","12",16.7,8.5,5,3.5,22023,4974,23.2,6.1,11.8,3.3,27.1,7.7,10.6,3.9,14.8,8.4,85.7,7.7,19.5,6.2,2.5,3.1,2.5,3.3,13.8,6.8,11.8,6.5,0,0.3,0.6533,0.4601,0.7397,0.8504,2.7035,0.7248,0.2938,0.8002,0.3526,0.8348,2.2814,0.6778,0.8831,0.9512,1.8343,0.9472,0.4086,0.631,0.9514,0.771,0,2.762,0.6941,9.5812,0.8311,"0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","1","2","746","249",19,6.1,"1276",6.78748395e-05,0.0365397088227
"34",NEW JERSEY,NJ,"34023",Middlesex,"34023004500","Census Tract 45, Middlesex County, New Jersey",1.29437490853,"8332","667","2371","99","2306","116","1548","591","124","100","21149","3865","1485","335","679","271","2626","500","1021","316","451",176.7,"7808",698.1,"1327",404,"745",218.5,"0","17","184",130.1,"511","169","29","16",18.6,7.1,3.3,2.5,21149,3865,29.4,5.8,8.1,3.2,31.5,5.4,12.3,4,19.6,7.6,93.7,3.7,17.3,5.1,31.4,9.1,0,1.4,8,5.6,22.2,7.3,0.3,0.2,0.703,0.232,0.7699,0.9195,2.6244,0.7021,0.117,0.9313,0.479,0.9281,2.4554,0.7777,0.9336,0.9384,1.872,0.9628,0.8804,0,0.8818,0.9016,0.5022,3.166,0.8445,10.1178,0.8903,"0","0","0","1","1","0","1","0","1","2","1","1","2","0","0","0","1","0","1","6","1220","406",14.6,4.7,"3795",0.000406506280545,0.0953152835045
"34",NEW JERSEY,NJ,"34023",Middlesex,"34023004600","Census Tract 46, Middlesex County, New Jersey",0.284091534988,"5468","404","1840","70","1757","87","1580","445","108","65","17425","2769","1194","202","465","146","1647","268","456","124","453",125.8,"5044",435.6,"1383",264,"351",108.5,"0","17","118",59.2,"526","148","17","9",29,8.2,4.5,2.5,17425,2769,37.5,5.9,8.5,2.8,30.1,4.4,8.3,2.4,25.8,7,92.2,4.1,27.8,4.8,19.1,5.9,0,1.7,6.7,3.4,29.9,8.1,0.3,0.2,0.8743,0.3946,0.8768,0.9619,3.1076,0.8334,0.1327,0.9025,0.186,0.9784,2.1996,0.6252,0.923,0.9821,1.9051,0.9755,0.7852,0,0.8494,0.9379,0.5022,3.0747,0.8147,10.287,0.907,"0","0","0","1","1","0","1","0","1","2","1","1","2","0","0","0","1","0","1","6","1157","296",21.2,5.3,"4657",8.8116974353e-05,0.0407432334128
"34",NEW JERSEY,NJ,"34023",Middlesex,"34023004700","Census Tract 47, Middlesex County, New Jersey",0.250423440588,"4202","404","1358","62","1259","90","540","232","55","60","23570","2626","661","199","339","78","1194","251","385","137","192",72.6,"3903",447.3,"720",215.6,"226",82,"0","12","187",90.6,"217","89","0","12",12.9,5.3,2.5,2.7,23570,2626,25.8,7.4,8.1,2,28.4,5.3,9.2,3.3,15.3,5.7,92.9,5.8,18.9,5.4,16.6,6,0,2.4,14.9,7.1,17.2,7.1,0,0.3,0.5306,0.1344,0.684,0.8852,2.2342,0.5867,0.117,0.8526,0.2474,0.8478,2.0648,0.5327,0.9277,0.948,1.8757,0.9644,0.7571,0,0.9585,0.8592,0,2.5748,0.6109,8.7495,0.7301,"0","0","0","0","0","0","0","0","0","0","1","1","2","0","0","1","0","0","1","3","717","252",17.1,5.3,"2272",6.8766324e-05,0.0495170825022
"34",NEW JERSEY,NJ,"34027",Morris,"34027040102","Census Tract 401.02, Morris County, New Jersey",3.4729677988,"6291","248","2307","115","2212","95","97","66","87","62","35770","2627","327","106","1319","189","1067","151","525","164","206",109.3,"1172",404.9,"185",142.1,"290",99,"0","17","33",37.7,"28","32","697","166",1.7,1.2,2.6,1.8,35770,2627,6.8,2.2,21,2.7,17,2.3,9.4,2.9,9.3,4.9,18.6,6.4,3.1,2.3,12.6,4.2,0,1.4,1.5,1.7,1.3,1.5,11.1,2.6,0.023,0.1454,0.2982,0.3292,0.7958,0.1318,0.8103,0.1774,0.2621,0.5963,1.8461,0.3821,0.3523,0.6676,1.0199,0.5323,0.6957,0,0.4325,0.1179,0.9515,2.1976,0.4435,5.8594,0.2893,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","248","110",4.4,2,"5473",0.001015386062,0.196152910775
"34",NEW JERSEY,NJ,"34027",Morris,"34027040300","Census Tract 403, Morris County, New Jersey",3.9890707283,"8318","275","3934","149","3698","157","215","114","212","122","56722","6289","406","131","2930","192","1269","133","1749","237","64",59.5,"747",461,"119",84.1,"1598",178.5,"16","28","2",21.4,"599","153","66","55",2.6,1.4,5.4,3.1,56722,6289,6.3,2.1,35.2,2.3,15.3,1.5,21.2,2.9,1.7,1.6,9,5.5,1.5,1,40.6,4.3,0.4,0.7,0.1,0.6,16.2,3.9,0.8,0.7,0.053,0.5105,0.0728,0.3005,0.9368,0.1754,0.9787,0.1219,0.904,0.0528,2.0574,0.5271,0.181,0.5153,0.6963,0.3381,0.9183,0.436,0.1771,0.8472,0.6536,3.0322,0.8,6.7227,0.4245,"0","0","0","0","0","1","0","1","0","2","0","0","0","1","0","0","0","0","1","3","338","159",4.1,1.9,"6025",0.001113819967,0.164125694356
"34",NEW JERSEY,NJ,"34027",Morris,"34027040400","Census Tract 404, Morris County, New Jersey",2.02621889427,"4226","18","1878","153","1829","149","243","270","144","77","54261","6102","202","94","726","84","796","126","320","99","116",78.1,"816",239.7,"129",106,"889",121.8,"0","12","38",48.4,"11","17","0","12",5.8,6.4,5.6,3.2,54261,6102,6.4,2.9,17.2,2,18.8,3,7.6,2.4,6.3,4.2,19.3,5.7,3.3,2.7,47.3,5.2,0,1.7,2.1,2.6,0.6,0.9,0,0.3,0.2094,0.5334,0.0842,0.3061,1.1331,0.2368,0.6191,0.2625,0.1423,0.3749,1.3988,0.1462,0.3626,0.6799,1.0425,0.5446,0.9374,0,0.5281,0.0476,0,1.5131,0.1868,5.0875,0.181,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","256","165",6.1,3.9,"5981",0.0005745797945,0.112921351997
"34",NEW JERSEY,NJ,"34031",Passaic,"34031124312","Census Tract 1243.12, Passaic County, New Jersey",1.02325447024,"4114","290","1591","86","1531","92","151","98","41","25","49946","4906","127","67","890","90","475","146","336","91","53",39.4,"1534",380.3,"69",61,"280",74.2,"0","12","10",20.8,"91","53","397","93",4.1,2.7,1.8,1.1,49946,4906,4.2,2.2,21.6,2.3,11.5,3.5,8.2,2.2,3.5,2.6,37.3,8.9,1.7,1.5,17.6,4.6,0,2,0.7,1.4,5.9,3.4,9.6,2.2,0.1209,0.0686,0.1123,0.1779,0.4797,0.0479,0.8325,0.058,0.1793,0.1513,1.2211,0.0913,0.5789,0.5416,1.1205,0.5871,0.769,0,0.2699,0.5372,0.9452,2.5213,0.588,5.3426,0.2153,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","184","125",4.5,3,"4644",0.000284290328,0.0712822421564
"34",NEW JERSEY,NJ,"34031",Passaic,"34031124900","Census Tract 1249, Passaic County, New Jersey",0.281929363788,"5207","465","1573","64","1493","89","605","280","185","120","21468","3115","596","187","568","107","1221","209","347","139","338",119.1,"4297",534.7,"1017",248.1,"55",38.5,"0","17","152",76.3,"190","89","0","17",11.6,5.4,6.7,4.3,21468,3115,19,5.8,10.9,1.7,23.4,3.4,6.7,2.8,22.6,7.9,82.5,7.2,20.8,4.7,3.5,2.4,0,2,10.2,5.1,12.7,5.9,0,0.3,0.4818,0.6468,0.7587,0.7784,2.6657,0.7139,0.2451,0.5832,0.0948,0.9595,1.8826,0.4046,0.8645,0.958,1.8225,0.9416,0.4566,0,0.9177,0.7914,0,2.1657,0.4298,8.5365,0.7008,"0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","1","0","0","1","3","953","307",18.3,5.6,"3464",7.77703875e-05,0.042241979
"34",NEW JERSEY,NJ,"34031",Passaic,"34031154001","Census Tract 1540.01, Passaic County, New Jersey",1.67359309598,"6175","381","2217","136","2162","131","158","109","161","87","49340","6783","87","50","1069","139","853","210","555","170","48",38.9,"1576",551,"39",69.1,"570",146.1,"0","17","11",23.3,"60","42","1071","117",3.1,2.2,4.5,2.3,49340,6783,2.2,1.2,17.3,2.2,13.8,3.3,9,2.6,2.2,1.8,25.5,8.8,0.6,1.2,25.7,6.4,0,1.5,0.5,1.1,2.8,2,17.3,1.6,0.0741,0.3946,0.1165,0.0691,0.6543,0.0912,0.6251,0.0891,0.2331,0.0749,1.0222,0.0547,0.4489,0.3395,0.7884,0.3894,0.8454,0,0.2179,0.2821,0.966,2.3114,0.4945,4.7763,0.143,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","389","336",6.3,5.3,"15158",0.0004728355405,0.098450419117
"34",NEW JERSEY,NJ,"34031",Passaic,"34031175701","Census Tract 1757.01, Passaic County, New Jersey",0.344009932164,"5429","505","1733","78","1582","100","819","465","212","140","24180","3327","645","256","661","135","1490","244","683","158","305",128.1,"3823",611.6,"960",369.5,"441",131,"0","17","223",111,"290","114","7","4",15.1,8.5,8.7,5.7,24180,3327,18.4,6.8,12.2,2.5,27.4,3.7,12.6,2.9,19.3,8,70.4,9.2,19.3,7.2,25.4,7.5,0,1.9,14.1,7,18.3,6.8,0.1,0.1,0.6067,0.7868,0.6602,0.7659,2.8196,0.7576,0.3164,0.8131,0.5008,0.9245,2.5548,0.8268,0.8015,0.9501,1.7516,0.9088,0.8433,0,0.9533,0.8708,0.3791,3.0465,0.8049,10.1725,0.8956,"0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","1","0","0","1","3","844","387",15.5,6.3,"2262",0.0001066355585,0.0565059754908
